15714948,아기코끼리어린이집,유아교육,대구광역시 달서구 한실로 32,128.53,35.8072
15723687,아이꿈어린이집,유아교육,대구광역시 서구 서대구로 166,128.555,35.8727
15724080,아성생태어린이집,유아교육,대구광역시 북구 도남길 148-46,128.586,35.9609
15733860,예지어린이집,유아교육,대구광역시 달서구 송현로7길 9,128.548,35.8209
15746480,예원어린이집,유아교육,대구광역시 달서구 장기로 242,128.534,35.8446
15768431,애플트리놀이방,유아교육,대구광역시 수성구 지산로11길 6-9,128.633,35.8264
15770746,아이맘어린이집,유아교육,대구광역시 수성구 청수로 214,128.631,35.8392
15775360,요미요미달서교육원,유아교육,대구광역시 달서구 월서로 63,128.528,35.8191
15780843,우방하이츠어린이집,유아교육,대구광역시 달서구 월배로11길 33,128.518,35.8158
15785139,웃는어린이집,유아교육,대구광역시 북구 학정동로 10,128.567,35.944
15789449,웰리치어린이집,유아교육,대구광역시 수성구 범어로24길 19,128.637,35.8599
15808502,이레어린이집,유아교육,대구광역시 달서구 성서동로 355-20,128.513,35.8536
15819692,정부대구합동청사행복한어린이집,유아교육,대구광역시 달서구 화암로 301,128.517,35.8047
15828896,조은친구어린이집,유아교육,대구광역시 수성구 용학로 272,128.638,35.8194
15846939,채송화어린이집,유아교육,대구광역시 북구 관음중앙로33길 8-1,128.55,35.9456
15848184,천사어린이집,유아교육,대구광역시 북구 팔거천동로24길 40,128.561,35.9333
15892764,토마스어린이집,유아교육,대구광역시 북구 관음동로9길 3-5,128.547,35.937
15893046,토마토어린이집,유아교육,대구광역시 북구 오봉로6길 15,128.579,35.8898
15897612,팅커벨어린이집,유아교육,대구광역시 달서구 한실로 117,128.539,35.8088
15906761,푸른하늘어린이집,유아교육,대구광역시 동구 동촌로 161,128.658,35.884
15912710,한빛무지개어린이집,유아교육,대구광역시 달서구 월배로 280,128.543,35.82
15921149,해피트리어린이집,유아교육,대구광역시 달서구 장기로 145,128.544,35.8421
15922883,하늘사랑어린이집,유아교육,대구광역시 중구 남산로7길 80,128.579,35.8603
15926558,하나어린이집,유아교육,대구광역시 동구 아양로39길 20,128.635,35.8877
15927155,햇살어린이집,유아교육,대구광역시 동구 송라로14길 17,128.62,35.8745
15956560,썬샤인어린이집,유아교육,대구광역시 수성구 교학로 109,128.649,35.8481
15990477,대구동구공동육아협동조합동동어린이집,유아교육,대구광역시 동구 율하동로21길 34-1,128.699,35.8693
16053596,블럭업봉리점,유아교육,대구광역시 달성군 유가면 테크노상업로 108,128.461,35.6933
16128198,휴포레강북어린이집,유아교육,대구광역시 북구 태암남로 60,128.554,35.9247
16139768,리틀비틀키즈카페,유아교육,대구광역시 달서구 달구벌대로 1525,128.534,35.8501
16200337,짐보리,유아교육,대구광역시 남구 명덕로 334,128.607,35.8548
20751504,청아키즈,유아교육,대구광역시 수성구 공경로 51,128.643,35.8722
20752886,장미어린이집,유아교육,대구광역시 수성구 명덕로76안길 37,128.61,35.8512
20755171,기빙트리,유아교육,대구광역시 수성구 시지로 25-2,128.693,35.8403
20758685,키즈팡팡,유아교육,대구광역시 수성구 화랑로2길 105,128.637,35.8683
20767341,키즈클럽,유아교육,대구광역시 수성구 달구벌대로 3188,128.705,35.8403
20767507,프라임놀이학교,유아교육,대구광역시 수성구 달구벌대로 3188,128.705,35.8403
20788821,아동스포전문교육기관,유아교육,대구광역시 수성구 신매로 71,128.706,35.836
20791035,아이리더스쿨,유아교육,대구광역시 수성구 들안로 354-1,128.618,35.8617
20791350,미술로생각하기,유아교육,대구광역시 달서구 월곡로 180,128.545,35.8122
20794451,국제어린이집,유아교육,대구광역시 북구 검단로41길 11,128.627,35.9133
20803039,키다리방방,유아교육,대구광역시 서구 국채보상로 163,128.549,35.8696
20808625,플레이봉봉,유아교육,대구광역시 수성구 국채보상로 836,128.622,35.8672
20832580,해님어린이집,유아교육,대구광역시 서구 서대구로7길 2,128.556,35.8613
20842640,창의영재교육원,유아교육,대구광역시 수성구 달구벌대로 3083,128.694,35.8434
20842902,께비블럭,유아교육,대구광역시 수성구 달구벌대로647길 20-9,128.712,35.8403
20846080,스마트러닝센타,유아교육,대구광역시 달서구 월서로 28,128.532,35.8206
20877047,영지어린이집,유아교육,대구광역시 동구 율하동로21길 34-7,128.699,35.8696
21044497,지혜놀이방,유아교육,대구광역시 달서구 월배로40길 118-7,128.539,35.8139
21082599,하나선교놀이방,유아교육,대구광역시 동구 반야월로 396,128.732,35.8716
21084259,청솔어린이집,유아교육,대구광역시 서구 달서로36길 12,128.573,35.8782
21084394,한솔어린이집,유아교육,대구광역시 서구 달서천로65길 28,128.57,35.8867
21092543,아이뜰어린이집,유아교육,대구광역시 동구 아양로7길 12,128.618,35.8823
21096617,율하어린이집,유아교육,대구광역시 동구 안심로16길 45,128.695,35.8646
21113249,무지개어린이집,유아교육,대구광역시 서구 평리로 255,128.551,35.8631
21113255,신기어린이집,유아교육,대구광역시 동구 율하동로 76,128.703,35.8656
21114012,수정어린이집,유아교육,대구광역시 동구 아양로41길 62,128.634,35.8898
21123058,소화어린이집,유아교육,대구광역시 남구 현충로39길 74,128.577,35.8501
21123684,은아어린이집,유아교육,대구광역시 서구 서대구로41길 10,128.554,35.877
21126507,사랑어린이집,유아교육,대구광역시 서구 통학로48길 35,128.567,35.8813
21127639,라온어린이집,유아교육,대구광역시 동구 아양로 218,128.636,35.8838
21130416,대구의료원어린이집,유아교육,대구광역시 서구 평리로33길 13,128.541,35.8602
21138697,무지개어린이집,유아교육,대구광역시 남구 양지로 63,128.577,35.8511
21140759,동구청어린이집,유아교육,대구광역시 동구 신암남로 175-1,128.632,35.8849
21151716,가람어린이집,유아교육,대구광역시 동구 아양로2길 24,128.616,35.8796
21159118,금비어린이집,유아교육,대구광역시 달성군 다사읍 대실역북로 26,128.468,35.8596
21159621,유리어린이집,유아교육,대구광역시 북구 침산남로37길 5,128.596,35.8876
21167034,딸기어린이집,유아교육,대구광역시 북구 구암로49길 24,128.562,35.9341
21167563,도담도담어린이집,유아교육,대구광역시 달서구 상원로 143,128.528,35.8209
21169474,동심어린이집,유아교육,대구광역시 달서구 상화로51길 14,128.543,35.8094
21173357,평화어린이집,유아교육,대구광역시 달서구 성서동로 350,128.516,35.8512
21174071,동화아이어린이집,유아교육,대구광역시 달서구 상인서로 75,128.542,35.8159
21174952,열린어린이집,유아교육,대구광역시 수성구 고산로4길 62,128.705,35.831
21175530,잼잼영아어린이집,유아교육,대구광역시 북구 칠곡중앙대로53길 32,128.542,35.9187
21178070,초록어린이집,유아교육,대구광역시 달서구 선원남로 181,128.521,35.8574
21182130,희망어린이집,유아교육,대구광역시 수성구 달구벌대로618길 33,128.697,35.8409
21182521,미소어린이집,유아교육,대구광역시 수성구 범어로32길 26,128.637,35.8648
