상가업소번호,상호명,상권업종분류명,도로명주소,lat,lng
22407279,딸기어린이집,유아교육,대구광역시 달성군 옥포면 시저로5길 37,35.7855101,128.4271845
22407338,은광선교원,유아교육,대구광역시 북구 태전로15길 1-10,35.9265126,128.5421842
22408006,웨스코,유아교육,대구광역시 수성구 지범로 41,35.8221934,128.644993
22409335,칠곡어린이집,유아교육,대구광역시 북구 칠곡중앙대로110길 6-20,35.9438646,128.5514868
22409403,새싹어린이집,유아교육,대구광역시 북구 대동로10길 9,35.8956921,128.6114477
22410738,굿맘효성어린이집,유아교육,대구광역시 수성구 들안로16길 34-22,35.8377086,128.6190375
22411935,이편한세상어린이집,유아교육,대구광역시 북구 대현로10길 82,35.8813908,128.6036461
22413692,대구공동육아협동조합,유아교육,대구광역시 수성구 천을로 61-7,35.8455813,128.6974088
22414614,세윤어린이집,유아교육,대구광역시 북구 구암서로 22,35.9375289,128.5662885
22415473,샛별어린이집,유아교육,대구광역시 달성군 논공읍 논공로17길 20,35.7303297,128.4427172
22418957,별하나어린이집,유아교육,대구광역시 수성구 파동로51길 74,35.8228231,128.608831
22419649,새나래어린이집,유아교육,대구광역시 북구 경대로7길 60,35.8861481,128.6079098
22441505,솔방울공동육아협동조합,유아교육,대구광역시 달성군 다사읍 강정본길 40,35.8442366,128.4666297
22441982,메르디앙어린이집,유아교육,대구광역시 수성구 노변로 55,35.8363826,128.6994092
22442336,좋은친구어린이집,유아교육,대구광역시 북구 팔거천동로24길 40,35.9325291,128.5607648
22450947,알짬어린이집,유아교육,대구광역시 달서구 도원로 45,35.8054156,128.537411
22455387,예랑어린이집,유아교육,대구광역시 북구 동북로 321-9,35.8916988,128.6246867
22456747,하늘어린이집,유아교육,대구광역시 수성구 무학로21안길 8-24,35.831854,128.6203457
22463827,피어라어린이집,유아교육,대구광역시 북구 관음중앙로17길 52-6,35.9450339,128.5445097
22470935,그린어린이집,유아교육,대구광역시 달성군 논공읍 논공로15길 20-14,35.7299503,128.4422166
22536425,색동어머니회동화구연가회,유아교육,대구광역시 수성구 청수로 266,35.8404173,128.6369202
22685251,스키마키즈스쿨,유아교육,대구광역시 달서구 용산서로 12,35.8577966,128.5293751
22694789,더와이즈클럽,유아교육,대구광역시 달서구 평리로 74,35.8585573,128.5324372
22694879,열린문어린이집,유아교육,대구광역시 달서구 진천로3길 18,35.8104952,128.5250145
22703707,키즈컴,유아교육,대구광역시 동구 아양로39길 6,35.886559,128.6347464
22735656,하나어린이집,유아교육,대구광역시 동구 아양로39길 13,35.8869174,128.6341357
22741098,하나어린이집,유아교육,대구광역시 동구 아양로39길 16,35.8872023,128.6349653
22741913,한국예술어린이집,유아교육,대구광역시 동구 아양로39길 51,35.8884896,128.6343664
22751761,와룡어린이집,유아교육,대구광역시 달서구 성서서로 353,35.8567054,128.4996291
22757107,블럭스쿨,유아교육,대구광역시 동구 안심로22길 60,35.8631072,128.6983672
22759557,대구율빛어린이집,유아교육,대구광역시 동구 율하서로3길 45,35.8604943,128.6880757
22761262,상록푸른어린이집,유아교육,대구광역시 동구 동호로 47,35.8661791,128.7215101
22770705,천재어린이집,유아교육,대구광역시 북구 팔달로35길 32,35.890066,128.5700497
22777989,연세어린이집,유아교육,대구광역시 서구 문화로 157,35.8773455,128.5689563
22778315,플레이방,유아교육,대구광역시 달서구 선원로 97,35.8593389,128.5031112
22779704,아이그루어린이집,유아교육,대구광역시 동구 안심로16길 71,35.8617025,128.694257
22790990,점프점프플레이방,유아교육,대구광역시 달서구 도원로동길 4-5,35.8073704,128.5364328
22797099,작은어린이집,유아교육,대구광역시 동구 안심로22길 76,35.8626351,128.6998845
22797449,푸른풀밭어린이집,유아교육,대구광역시 북구 학남로 10,35.9476066,128.5658616
22811282,예림어린이집,유아교육,대구광역시 동구 화랑로37길 60,35.8797201,128.6446825
22823687,펀펀블럭,유아교육,대구광역시 달서구 조암남로 3,35.8201365,128.5244637
22851029,아이누리어린이집,유아교육,대구광역시 동구 큰고개로 23,35.8862253,128.6241342
22851034,삼익신협어린이집,유아교육,대구광역시 달서구 달구벌대로 1862,35.8607896,128.5685047
22944335,봉봉어린이실내놀이터,유아교육,대구광역시 달서구 미리샘길 11,35.8069603,128.5434507
23000404,수화어린이집,유아교육,대구광역시 서구 북비산로 389,35.878984,128.5757956
23004746,예난슬어린이집,유아교육,대구광역시 북구 성북로5길 6-45,35.8917094,128.5873964
23038657,방실방실어린이집,유아교육,대구광역시 동구 금호강변로 315,35.8614238,128.6970936
23072790,새봄도만스쿨어린이집,유아교육,대구광역시 동구 율하동로 19,35.8690242,128.6977811
23086528,블럭월드,유아교육,대구광역시 북구 서변로 77,35.9226868,128.5964912
23121580,키가쑥쑥점프점프,유아교육,대구광역시 달서구 이곡동로 74,35.8548659,128.5103271
23340530,정원숲어린이집,유아교육,대구광역시 달성군 다사읍 죽곡2길 2-10,35.857673,128.4604716
23875727,빛나는별어린이집,유아교육,대구광역시 동구 파계로6길 54-12,35.9419599,128.6387924
23947017,중리캐슬어린이집,유아교육,대구광역시 서구 국채보상로34길 12,35.8671532,128.5480703
24019257,본영어린이집,유아교육,대구광역시 달서구 와룡로2길 16,35.8338173,128.538623
24892846,아가잼어린이집,유아교육,대구광역시 북구 관음로 50,35.9347508,128.5419368
24948812,키즈스쿨,유아교육,대구광역시 남구 두류공원로20길 60,35.8466838,128.5715745
25236884,금호천년나무어린이집,유아교육,대구광역시 북구 한강로 55,35.8837143,128.6074138
25251902,큰성지어린이집,유아교육,대구광역시 동구 반야월북로12길 28-13,35.8778107,128.7033935
25262185,킨더바움어린이집,유아교육,대구광역시 달성군 구지면 창리서로6길 22,35.6576327,128.4076267
25267395,드림어린이집,유아교육,대구광역시 달서구 장기로 242,35.8453483,128.5344865
25290836,재능어린이집,유아교육,대구광역시 달성군 다사읍 서재로28길 39,35.8751328,128.4998766
25300044,이랜드파크키즈랜드,유아교육,대구광역시 수성구 지범로 191,35.8211238,128.6404645
25310057,아이비어린이집,유아교육,대구광역시 중구 남산로3안길 20,35.8603709,128.5774924
25317528,도담어린이집,유아교육,대구광역시 수성구 희망로 176-2,35.8463994,128.6179227
25328248,푸른맘어린이집,유아교육,대구광역시 달서구 상인서로10길 38,35.8162675,128.5480014
25347149,아람누리어린이집,유아교육,대구광역시 북구 경대로23길 45,35.891533,128.6173594
25347524,스카이붕붕,유아교육,대구광역시 수성구 들안로28길 24-20,35.8425659,128.6191937
25350478,상이동어린이집,유아교육,대구광역시 서구 북비산로 104-8,35.8781642,128.5443995
25352128,다정다감어린이집,유아교육,대구광역시 달서구 월배로 250,35.8190698,128.5404202
25353791,삼성명가어린이집,유아교육,대구광역시 달서구 호산로 125,35.8508393,128.4756956
25389168,푸르지오키즈어린이집,유아교육,대구광역시 북구 동북로 345,35.8990668,128.6076915
25396230,대구경찰어린이집,유아교육,대구광역시 수성구 무학로 237,35.8286574,128.6344322
25444131,문화어린이집,유아교육,대구광역시 달서구 송현로7길 51-10,35.8181416,128.5469541
25458316,로봇블록,유아교육,대구광역시 달서구 성지로 35,35.8544083,128.5197194
25458922,체리&토마토,유아교육,대구광역시 수성구 수성로32길 49-15,35.8391181,128.6146739
25465616,행운어린이집,유아교육,대구광역시 달서구 용산로12길 49,35.8425643,128.5333921
25488935,점프플레이방,유아교육,대구광역시 달서구 용산서로 14,35.8578004,128.5291261
25495458,수초앞놀이방,유아교육,대구광역시 수성구 상화로5길 31,35.8361005,128.6095246
25496180,사랑숲어린이집,유아교육,대구광역시 달서구 중흥로4길 67,35.8301927,128.5529837
25505620,아이숲베이비카페,유아교육,대구광역시 달서구 진천로 77,35.8156462,128.5219499
25563105,두산어린이집,유아교육,대구광역시 수성구 들안로16길 45,35.8383288,128.6176055
25567324,예쁜별어린이집,유아교육,대구광역시 달서구 상인로26안길 15,35.8171467,128.5459425
25581171,실내놀이터플레이방,유아교육,대구광역시 달서구 구마로39길 16,35.8381751,128.5489922
26062434,꿈별어린이집,유아교육,대구광역시 북구 칠곡중앙대로126길 7-12,35.9512537,128.5551585
26306810,엔젤어린이집,유아교육,대구광역시 달서구 선원로 122,35.85819590000001,128.5057203
26336451,요미요미대구만촌교육원,유아교육,대구광역시 수성구 화랑로12길 8,35.8710165,128.6342935
26391362,조아놀이방,유아교육,대구광역시 수성구 지산로 5,35.8225217,128.6316001
27681460,보물섬어린이집,유아교육,대구광역시 남구 대명로49길 9-5,35.8422895,128.5825209
27682707,성서예능어린이집,유아교육,대구광역시 달서구 달구벌대로283길 26,35.8517541,128.5227964
27683171,모란어린이집,유아교육,대구광역시 수성구 지산로3길 115,35.8250065,128.6262875
27683749,나경어린이집,유아교육,대구광역시 달서구 상화로 26-16,35.8091574,128.5165508
27683926,아이나라어린이집,유아교육,대구광역시 달성군 화원읍 성천로24길 12-10,35.8053698,128.4945054
27685879,종교법인성북어린이집,유아교육,대구광역시 북구 침산남로9길 6-6,35.8897561,128.5814871
27702007,은성어린이집,유아교육,대구광역시 수성구 교학로7길 16,35.8516642,128.6529999
27703297,이솝어린이집,유아교육,대구광역시 남구 희망로 31,35.8479637,128.6022081
27704173,성지어린이집,유아교육,대구광역시 동구 경안로 816,35.8750788,128.7142519
27704496,리틀삐아제어린이집,유아교육,대구광역시 달성군 다사읍 서재로 59,35.8691581,128.4957009
27708837,꿈어린이집,유아교육,대구광역시 남구 대명남로 164-2,35.83549319999999,128.5758709
27710277,도담어린이집,유아교육,대구광역시 동구 경안로101길 14-2,35.8675244,128.712212
27710900,나현어린이집,유아교육,대구광역시 동구 화랑로88길 90,35.87578999999999,128.6634638
27712670,꿈나무어린이집,유아교육,대구광역시 중구 남산로7길 35,35.85851299999999,128.5807285
27712803,아인슈타인어린이집,유아교육,대구광역시 북구 동천로 5-13,35.9323265,128.5568569
27713838,소명어린이집,유아교육,대구광역시 동구 율하동로28길 39,35.87149550000001,128.7070285
27715926,이삭어린이집,유아교육,대구광역시 달서구 성서서로73길 66,35.8582744,128.4966373
27719832,예담어린이집,유아교육,대구광역시 수성구 지범로27길 37-5,35.8251123,128.6385686
27721049,노벨어린이집,유아교육,대구광역시 남구 대명로14길 29,35.8380009,128.5650003
27725934,한사랑어린이집,유아교육,대구광역시 달서구 월배로22길 22,35.813627,128.5261383
27726633,금강어린이집,유아교육,대구광역시 수성구 수성로75길 24,35.8573112,128.6125656
27729307,효성어린이집,유아교육,대구광역시 수성구 들안로16길 34-22,35.8377086,128.6190375
27729397,늘푸른어린이집,유아교육,대구광역시 서구 통학로48길 34-3,35.8811578,128.566928
27731036,플레이스쿨어린이집,유아교육,대구광역시 달성군 논공읍 용호로1길 21-2,35.7287643,128.4477857
27731459,늘푸른어린이집,유아교육,대구광역시 동구 동촌로46길 3-3,35.8810566,128.6648898
27731951,효목어린이집,유아교육,대구광역시 동구 효목로13길 23,35.8788028,128.6401023
27733438,모모어린이집,유아교육,대구광역시 수성구 들안로64길 9,35.8589915,128.6183182
27737911,찬솔어린이집,유아교육,대구광역시 동구 방천로7길 39,35.8960802,128.6366712
27738951,피노키오어린이집,유아교육,대구광역시 수성구 지범로52길 5-11,35.8152064,128.6467235
27740006,단비어린이집,유아교육,대구광역시 동구 팔공로91길 10,35.9405787,128.6445956
27740025,백설어린이집,유아교육,대구광역시 달성군 화원읍 비슬로502길 14,35.799001,128.4920938
27740307,대교어린이집,유아교육,대구광역시 북구 대현로15길 19,35.8845998,128.6085802
27740436,하늘빛어린이집,유아교육,대구광역시 북구 대천로 101,35.9378168,128.5612001
27740482,초록나라어린이집,유아교육,대구광역시 달서구 한들로 55,35.8457471,128.529108
27740563,우방어린이집,유아교육,대구광역시 달서구 상인서로 65,35.8154748,128.5425316
27741090,아이별어린이집,유아교육,대구광역시 북구 고성로34길 63,35.8799004,128.5868329
27741337,글로리아어린이집,유아교육,대구광역시 북구 팔거천서로 181,35.9401993,128.5559102
27741803,래미안호수어린이집,유아교육,대구광역시 달성군 화원읍 비슬로539길 35,35.8113563,128.5071062
27742019,아이세상어린이집,유아교육,대구광역시 동구 반야월북로 269-20,35.8732805,128.727488
27742062,녹원어린이집,유아교육,대구광역시 수성구 천을로8길 17,35.8442944,128.6967721
27742431,우정어린이집,유아교육,대구광역시 동구 팔공로24길 131-6,35.9097707,128.6483651
27742627,아이비어린이집,유아교육,대구광역시 달서구 진천로3길 31,35.8099238,128.5244054
27742835,아진어린이집,유아교육,대구광역시 북구 관음중앙로28길 34,35.9421857,128.5463035
27742857,예알어린이집,유아교육,대구광역시 수성구 청호로96안길 11,35.8571465,128.6465734
27743527,하얀나라어린이집,유아교육,대구광역시 달서구 평리로 108,35.8583574,128.5362402
27743683,황소나무어린이집,유아교육,대구광역시 서구 서대구로6길 31,35.861348,128.5609252
27744021,소원어린이집,유아교육,대구광역시 동구 아양로52길 17,35.8864716,128.6406968
27744117,가야어린이집,유아교육,대구광역시 달서구 월곡로26길 15-15,35.8093328,128.5491643
27744252,계명문화대학교부설어린이집,유아교육,대구광역시 달서구 달서대로 675,35.859196,128.4892779
27744578,예본어린이집,유아교육,대구광역시 달서구 문화회관2길 47,35.8476068,128.5193418
27744585,조은어린이집,유아교육,대구광역시 북구 동천로 156,35.9452623,128.5625883
27745055,딩동댕어린이집,유아교육,대구광역시 동구 효목로1길 85,35.876841,128.6386801
27745298,세인어린이집,유아교육,대구광역시 서구 평리로 229,35.862472,128.5484045
27745453,보문어린이집,유아교육,대구광역시 달성군 다사읍 다사로 82-2,35.8676114,128.4587219
27745713,우주과학어린이집,유아교육,대구광역시 달서구 야외음악당로11길 14-7,35.8420113,128.5519178
27746039,리오바어린이집,유아교육,대구광역시 수성구 달구벌대로528길 15,35.8540385,128.6481314
27746117,세광어린이집,유아교육,대구광역시 달서구 달구벌대로304길 60,35.8469913,128.5320842
27746776,써머힐어린이집,유아교육,대구광역시 서구 국채보상로34안길 1-1,35.8684862,128.5496496
27746798,꿈꽃어린이집,유아교육,대구광역시 동구 송라로 110,35.8768631,128.6168524
27746981,하늘나무어린이집,유아교육,대구광역시 북구 대천로 100,35.9351608,128.5606006
27747184,무지개어린이집,유아교육,대구광역시 북구 태전로7길 30-13,35.9230893,128.5412067
27747366,신동아어린이집,유아교육,대구광역시 달성군 화원읍 비슬로539길 38,35.8112907,128.5091961
27747441,꼬망쎄어린이집,유아교육,대구광역시 북구 연암로33길 5,35.8985192,128.5951799
27747449,꿈그리기어린이집,유아교육,대구광역시 달서구 장기로 242,35.8453483,128.5344865
27748184,보람어린이집,유아교육,대구광역시 달서구 월배로32길 96,35.8131106,128.5344818
27748203,하늘꿈어린이집,유아교육,대구광역시 달서구 조암로14길 5,35.8235711,128.5218346
27748215,뉴다솔어린이집,유아교육,대구광역시 남구 성당로34길 36,35.8473286,128.5707411
27748541,한나어린이집,유아교육,대구광역시 남구 희망로7길 22,35.8488366,128.6028346
27748600,문화어린이집,유아교육,대구광역시 달서구 송현로7길 51-16,35.8182886,128.5471444
27748663,복현그림어린이집,유아교육,대구광역시 북구 경진로 22-12,35.8944475,128.61443
27748690,이레키즈어린이집,유아교육,대구광역시 북구 대천로7길 40,35.9411571,128.5553871
27748871,둥지어린이집,유아교육,대구광역시 동구 안심로16길 71,35.8617025,128.694257
27748945,소리나는어린이집,유아교육,대구광역시 달서구 새동네로 34,35.8517496,128.5192581
27749011,다애어린이집,유아교육,대구광역시 달서구 명덕로2길 87,35.8581591,128.5706881
27749187,네오빌튼튼어린이집,유아교육,대구광역시 북구 동천로 97,35.9409253,128.5592946
27749541,아이림어린이집,유아교육,대구광역시 북구 동북로55길 3,35.893913,128.6205647
27749603,해송어린이집,유아교육,대구광역시 북구 태전로19길 7-10,35.9270304,128.5412768
27749794,연제어린이집,유아교육,대구광역시 달서구 감삼남길 49,35.8480373,128.5398616
27749906,한라어린이집,유아교육,대구광역시 북구 구암로 170,35.9307246,128.5588371
27750029,키즈어린이집,유아교육,대구광역시 달성군 화원읍 명곡로 11,35.7991493,128.4981201
27750212,개나리어린이집,유아교육,대구광역시 북구 대학로13길 58-1,35.8969658,128.6078695
27750451,한솔어린이집,유아교육,대구광역시 달서구 성지로16길 69-6,35.8578193,128.5225295
27751213,하늘꿈어린이집,유아교육,대구광역시 북구 구암로32길 14,35.9306626,128.5568718
27751246,늘봄어린이집,유아교육,대구광역시 수성구 범어로26길 9,35.8611373,128.6363175
27752357,동그라미어린이집,유아교육,대구광역시 달성군 화원읍 비슬로520길 6,35.8035226,128.5002751
27752742,요나어린이집,유아교육,대구광역시 북구 경대로23길 80-7,35.8929563,128.6162683
27753070,미래어린이집,유아교육,대구광역시 북구 팔거천동로 52,35.9289195,128.5547242
27753353,청아어린이집,유아교육,대구광역시 달서구 이곡공원로1길 16,35.8562238,128.5082919
27753396,하늘나무어린이집,유아교육,대구광역시 달서구 용산서로 21,35.85688409999999,128.5280294
27753863,서머힐아이사랑어린이집,유아교육,대구광역시 달서구 선원남로 77,35.8581658,128.5085811
27754704,미소어린이집,유아교육,대구광역시 달성군 논공읍 논공로5길 121,35.7293603,128.4423769
27756782,예원어린이집,유아교육,대구광역시 서구 달서로26길 13,35.873151,128.5727158
27758494,뿌리어린이집,유아교육,대구광역시 서구 북비산로57길 16,35.8808593,128.5640851
27761739,영재어린이집,유아교육,대구광역시 서구 평리로 146,35.8584755,128.5404528
27762286,별하어린이집,유아교육,대구광역시 달서구 상화로59길 33,35.8099047,128.5454913
27765914,남동어린이집,유아교육,대구광역시 달성군 논공읍 남리길 32-6,35.7245394,128.4493151
27767052,기쁨어린이집,유아교육,대구광역시 달서구 야외음악당로39길 41,35.853856,128.5543691
27767455,은하수어린이집,유아교육,대구광역시 달서구 달구벌대로301길 58,35.852352,128.5321543
27767932,애림어린이집,유아교육,대구광역시 서구 국채보상로46길 37-11,35.8674954,128.557342
27768196,임마누엘어린이집,유아교육,대구광역시 달성군 화원읍 명천로 57,35.80382410000001,128.511514
27769613,에코어린이집,유아교육,대구광역시 동구 동북로72길 26-3,35.8876925,128.626063
27770341,동양어린이집,유아교육,대구광역시 서구 통학로13길 6,35.866122,128.5621414
27773484,희락어린이집,유아교육,대구광역시 달서구 성서로72길 134,35.8492357,128.5150924
27774112,창의나라어린이집,유아교육,대구광역시 서구 문화로51길 9,35.8767088,128.5606027
27776223,대양강북어린이집,유아교육,대구광역시 북구 동호안길 38,35.9640457,128.5567647
27777223,해맑은어린이집,유아교육,대구광역시 수성구 들안로32길 17,35.8445734,128.6179163
27777468,애플홈스쿨어린이집,유아교육,대구광역시 동구 팔공로51길 10,35.9222476,128.6368258
27779376,꿈동산어린이집,유아교육,대구광역시 서구 통학로31길 10,35.8738337,128.5619357
27780175,한국어린이집,유아교육,대구광역시 달서구 중흥로8길 112,35.826839,128.5521658
27782719,하늘꿈어린이집,유아교육,대구광역시 남구 대경2길 5,35.84691100000001,128.5732533
27782837,우주과학어린이집,유아교육,대구광역시 북구 오봉로6길 7,35.8903643,128.5776159
27783470,민들레어린이집,유아교육,대구광역시 서구 서대구로42길 15,35.8771119,128.5566796
27783741,키즈아이어린이집,유아교육,대구광역시 서구 달구벌대로329길 97,35.8578997,128.5444292
27783911,평광어린이집,유아교육,대구광역시 달성군 화원읍 비슬로525길 37,35.8077803,128.5011737
27785176,배꼽놀이방,유아교육,대구광역시 동구 동호로 88,35.8657254,128.7270989
27785499,베베스쿨어린이집,유아교육,대구광역시 동구 신암로16길 16,35.8766621,128.6099691
27785864,인지어린이집,유아교육,대구광역시 서구 서대구로68길 12,35.888341,128.565835
27786510,형설어린이집,유아교육,대구광역시 동구 해동로 155,35.888018,128.6464499
27787215,뉴샛별어린이집,유아교육,대구광역시 북구 연암로 82-5,35.8924045,128.595411
27787613,에트라움어린이집,유아교육,대구광역시 북구 학남로1길 29,35.9499109,128.5662071
27787959,북동아이사랑어린이집,유아교육,대구광역시 달성군 논공읍 논공로15길 16,35.729617,128.4416863
27788822,애플트리어린이집,유아교육,대구광역시 수성구 지산로11길 6-9,35.8264429,128.633061
27788900,멘토르어린이집,유아교육,대구광역시 수성구 달구벌대로652길 16,35.8366046,128.7111906
27788962,신솔정어린이집,유아교육,대구광역시 달성군 옥포면 비슬로455길 24,35.7915911,128.4690996
27789496,리라어린이집,유아교육,대구광역시 달서구 월배로40길 77,35.8155172,128.5379107
27789840,홍익어린이집,유아교육,대구광역시 서구 국채보상로34길 39-17,35.8659251,128.5507459
27791446,데레사어린이집,유아교육,대구광역시 달서구 성지로 42,35.8530316,128.5202152
27792552,월성별나라어린이집,유아교육,대구광역시 달서구 구마로14남길 55,35.8333049,128.5324455
27792599,피카소어린이집,유아교육,대구광역시 동구 팔공로31길 1-9,35.9125085,128.6402119
27794389,푸른빛어린이집,유아교육,대구광역시 북구 관음로 24,35.9322923,128.5412617
27794483,다사어린이집,유아교육,대구광역시 달성군 다사읍 다사역로1길 30,35.8621271,128.4565323
27795666,아성어린이집,유아교육,대구광역시 북구 도남길 148-46,35.9609127,128.5859228
27797680,청록푸르나어린이집,유아교육,대구광역시 서구 통학로 176-31,35.8763622,128.5635948
27799199,성모어린이집,유아교육,대구광역시 북구 대동로3길 5,35.8983925,128.6085927
27800027,아기천사어린이집,유아교육,대구광역시 달서구 한들로 70,35.8454555,128.5269595
27800041,샛별리틀어린이집,유아교육,대구광역시 북구 검단로 255,35.915797,128.6288427
27805018,혜원어린이집,유아교육,대구광역시 달성군 화원읍 명천로 231,35.7982766,128.4946805
27805822,헬로우어린이집,유아교육,대구광역시 수성구 지범로46길 3,35.8172887,128.644671
27806844,예쁜손어린이집,유아교육,대구광역시 동구 율하동로26길 22,35.8701383,128.7047054
27807346,큰별어린이집,유아교육,대구광역시 달서구 선원로23북길 16-10,35.8611222,128.5047202
27807935,엘리트어린이집,유아교육,대구광역시 북구 칠곡중앙대로43길 13,35.9150239,128.546879
27808633,사랑어린이집,유아교육,대구광역시 달서구 학산로 30,35.8276817,128.5336276
27809493,별초롱어린이집,유아교육,대구광역시 서구 서대구로21길 22,35.8678063,128.5528728
27811205,예일어린이집,유아교육,대구광역시 북구 대천로7길 53,35.9420641,128.5547451
27811332,꿈동산어린이집,유아교육,대구광역시 달서구 성지로 12,35.8530823,128.5168255
27811699,병아리어린이집,유아교육,대구광역시 남구 명덕로14길 128,35.8530495,128.5763576
27812782,로사어린이집,유아교육,대구광역시 달서구 월성로 77,35.8295771,128.5287383
27813126,하늘사랑어린이집,유아교육,대구광역시 중구 남산로7길 75,35.8593543,128.5791425
27813643,아이성어린이집,유아교육,대구광역시 서구 국채보상로83길 49,35.8756384,128.5761491
27813724,참좋은어린이집,유아교육,대구광역시 남구 중앙대로 126,35.8443975,128.5910558
27815346,아기와사람들어린이집,유아교육,대구광역시 수성구 청수로 213,35.8405238,128.6312601
27815413,키즈브라운어린이집,유아교육,대구광역시 수성구 파동로38길 45-3,35.8189954,128.614636
27815908,비산어린이집,유아교육,대구광역시 서구 북비산로59길 15-6,35.8807001,128.5651716
27816025,예쁜별어린이집,유아교육,대구광역시 달서구 상화북로43길 71,35.817307,128.5459657
27816811,신천어린이집,유아교육,대구광역시 동구 송라로6길 22,35.8702814,128.6221499
27817030,반야월중앙어린이집,유아교육,대구광역시 동구 경안로101길 46,35.867502,128.7086817
27817059,꿀벌어린이집,유아교육,대구광역시 동구 신암로20길 73,35.8773608,128.6136513
27817369,금봉어린이집,유아교육,대구광역시 달서구 야외음악당로39안길 61,35.8518415,128.552225
27817724,서대구어린이집,유아교육,대구광역시 서구 평리로35길 10,35.8608228,128.5435966
27818054,구암어린이집,유아교육,대구광역시 북구 구암로42길 13-20,35.9302986,128.5630209
27818489,경북어린이집,유아교육,대구광역시 남구 중앙대로40길 10-1,35.8498513,128.5914538
27818877,고산어린이집,유아교육,대구광역시 수성구 시지로 11,35.842017,128.6926785
27820582,우방미래어린이집,유아교육,대구광역시 달서구 용산로 160,35.8511702,128.5311932
27820896,건영캐스빌어린이집,유아교육,대구광역시 달성군 다사읍 서재로12길 41-16,35.8670704,128.4948707
27821294,파란나라어린이집,유아교육,대구광역시 수성구 청수로3길 61-15,35.844141,128.6099326
27821733,하나어린이집,유아교육,대구광역시 북구 칠곡중앙대로43길 33,35.9150643,128.5445336
27821778,아시아복지재단선화어린이집,유아교육,대구광역시 수성구 노변공원로 49-1,35.8376078,128.6985754
27821818,아기둥지어린이집,유아교육,대구광역시 북구 동북로서37길 10,35.8995444,128.6123092
27822496,청산어린이집,유아교육,대구광역시 동구 송라로3길 13-3,35.8694154,128.61916
27823532,세명어린이집,유아교육,대구광역시 동구 팔공로23길 17-1,35.908845,128.6381096
27824444,지산어린이집,유아교육,대구광역시 수성구 지산로14길 29,35.827079,128.6356681
27824452,청운어린이집,유아교육,대구광역시 수성구 들안로 396-22,35.8659924,128.6191101
27824659,물망이어린이집,유아교육,대구광역시 수성구 청수로 213,35.8405238,128.6312601
27824774,대구신망재단중동어린이집,유아교육,대구광역시 수성구 희망로 121,35.8475142,128.6121338
27825512,백합어린이집,유아교육,대구광역시 중구 남산로4길 111,35.8621686,128.5855728
27827424,예은어린이집,유아교육,대구광역시 달서구 한실로 30,35.8065976,128.53001
27827508,소암어린이집,유아교육,대구광역시 수성구 청솔로 119,35.8574106,128.6207562
27827788,영지어린이집,유아교육,대구광역시 북구 산격로서9길 6-1,35.8952123,128.6022434
27828440,박애어린이집,유아교육,대구광역시 남구 대명서2길 45,35.8319972,128.5626909
27829093,한마음어린이집,유아교육,대구광역시 북구 대천로9길 11-17,35.9388046,128.5538345
27830479,엘리트어린이집,유아교육,대구광역시 남구 현충로25길 42-9,35.8445787,128.5775096
27831637,수성어린이집,유아교육,대구광역시 수성구 명덕로76길 80-1,35.8510465,128.6112365
27831717,주홍어린이집,유아교육,대구광역시 동구 화랑로75길 25-3,35.8785145,128.6657767
27831744,도동어린이집,유아교육,대구광역시 동구 팔공로26길 48,35.9098887,128.6457049
27832001,월배어린이집,유아교육,대구광역시 달서구 상화로9길 102-10,35.812517,128.5210552
27833512,센트로팰리스어린이집,유아교육,대구광역시 중구 대봉로 260,35.8618872,128.6018572
27834165,토토어린이집,유아교육,대구광역시 달서구 계대동문로 99,35.85623289999999,128.5031315
27834624,별하나어린이집,유아교육,대구광역시 수성구 파동로51길 64,35.8232593,128.6086484
27834880,큰별어린이집,유아교육,대구광역시 북구 관음중앙로33길 3-9,35.9456399,128.5491825
27834977,앙팡어린이집,유아교육,대구광역시 달서구 선원로 100,35.8583974,128.5032348
27835572,용화사어린이집,유아교육,대구광역시 달서구 장산2길 47,35.8566355,128.5251148
27836816,남산교회어린이집,유아교육,대구광역시 중구 관덕정길 16,35.86504010000001,128.5905646
27838383,달서어린이집,유아교육,대구광역시 달서구 대명천로8길 10,35.8392646,128.5558903
27839377,한국예술어린이집,유아교육,대구광역시 수성구 용학로34길 8,35.8220918,128.6271201
27839633,범어어린이집,유아교육,대구광역시 수성구 범어천로 97,35.8556301,128.6220664
27839950,다니엘어린이집,유아교육,대구광역시 달서구 계대동문로 99,35.85623289999999,128.5031315
27840147,신애어린이집,유아교육,대구광역시 서구 북비산로33길 9-2,35.8802417,128.5515051
27840299,방촌어린이집,유아교육,대구광역시 동구 동촌로41길 34-4,35.8838628,128.6639985
27840609,꿈동산어린이집,유아교육,대구광역시 북구 연암로 183,35.9003319,128.5951469
27841022,나미어린이집,유아교육,대구광역시 수성구 수성로75길 16,35.8577602,128.6132422
27841146,삼덕어린이집,유아교육,대구광역시 수성구 범어천로 57,35.8521245,128.6231794
27841407,조야어린이집,유아교육,대구광역시 북구 고촌길 15-6,35.90951,128.5787245
27841500,예지원어린이집,유아교육,대구광역시 수성구 상화로 58,35.834646,128.6133775
27844243,숲속나라어린이집,유아교육,대구광역시 북구 학정로 82-52,35.915668,128.5510971
